,state,type,m²,posted_by,city,price_eur
1569,used,2 bedroom,32.35,individual,Tuzla,112200.0
1570,used,3 bedroom,60.0,agency,Banja Luka,125460.0
1571,used,3 bedroom,82.05,agency,Sarajevo - Novi Grad,232050.0
1572,used,1 bedroom,36.0,individual,Sarajevo - Novo Sarajevo,104550.0
1573,not listed,1 bedroom,54.0,individual,Vogošća,107100.0
1574,used,4 bedroom,110.0,individual,Bugojno,124950.0
1575,used,3 bedroom,70.26,agency,Banja Luka,107497.0
1576,not listed,1 bedroom,37.0,individual,Sarajevo - Novo Sarajevo,66300.0
1577,not listed,3 bedroom,63.0,individual,Tuzla,130050.0
1578,not listed,3 bedroom,50.0,individual,Sarajevo - Centar,165750.0
1579,not listed,2 bedroom,67.0,individual,Brčko,79815.0
1580,used,2 bedroom,66.0,individual,Tuzla,119850.0
1581,used,2 bedroom,62.0,agency,Tuzla,112200.0
1582,used,3 bedroom,91.0,agency,Sarajevo - Novo Sarajevo,356490.0
1583,used,3 bedroom,71.0,agency,Gradiška,102000.0
1584,used,3 bedroom,79.0,agency,Gradiška,97180.0
1585,new,4 bedroom,85.0,individual,Sarajevo - Novo Sarajevo,298350.0
1586,used,studio,32.0,individual,Banja Luka,48960.0
1587,not listed,3 bedroom,90.0,individual,Visoko,188700.0
1588,used,3 bedroom,78.0,agency,Mostar,124950.0
1589,not listed,2 bedroom,60.0,individual,Srebrenica,32130.0
1590,used,3 bedroom,48.0,individual,Sarajevo - Novi Grad,121380.0
1591,not listed,3 bedroom,86.0,individual,Prijedor,100878.0
1592,not listed,2 bedroom,59.0,individual,Breza,72420.0
1593,not listed,3 bedroom,79.0,individual,Zenica,163200.0
1594,not listed,3 bedroom,59.0,agency,Brčko,43854.0
1595,not listed,2 bedroom,48.0,agency,Brčko,53550.0
1596,not listed,3 bedroom,63.0,agency,Brčko,61200.0
1597,not listed,2 bedroom,72.0,agency,Brčko,99450.0
1598,not listed,3 bedroom,129.0,agency,Brčko,186660.0
1599,not listed,3 bedroom,66.41,agency,Brčko,82110.0
1600,not listed,1.5 bedroom,43.0,individual,Sarajevo - Novo Sarajevo,107100.0
1601,not listed,1.5 bedroom,42.0,agency,Brčko,58650.0
1602,not listed,3 bedroom,80.0,agency,Brčko,81600.0
1603,not listed,2 bedroom,62.0,agency,Brčko,87720.0
1604,not listed,5+ bedroom,138.0,agency,Brčko,114750.0
1605,not listed,2 bedroom,67.0,agency,Brčko,94350.0
1606,not listed,1.5 bedroom,48.0,agency,Brčko,76494.0
1607,not listed,3 bedroom,81.0,agency,Brčko,109650.0
1608,not listed,3 bedroom,69.0,agency,Brčko,71400.0
1609,not listed,2 bedroom,52.0,agency,Brčko,22950.0
1610,not listed,1.5 bedroom,46.0,agency,Brčko,58650.0
1611,not listed,1.5 bedroom,43.0,agency,Brčko,54570.0
1612,not listed,3 bedroom,58.5,agency,Brčko,67830.0
1613,not listed,2 bedroom,55.0,agency,Brčko,66300.0
1614,not listed,2 bedroom,56.0,agency,Brčko,68850.0
1615,not listed,1.5 bedroom,46.0,agency,Brčko,75990.0
1616,used,2 bedroom,50.0,individual,Zenica,94350.0
1617,used,3 bedroom,55.0,individual,Bihać,99450.0
1618,used,2 bedroom,51.0,agency,Tuzla,112200.0
1619,not listed,2 bedroom,50.0,individual,Srebrenik,58650.0
1620,used,3 bedroom,75.0,agency,Tuzla,172125.0
1621,used,2 bedroom,56.0,agency,Tuzla,121890.0
1622,not listed,2 bedroom,56.0,individual,Ilidža,99450.0
1623,used,2 bedroom,200.0,individual,Sarajevo - Centar,591600.0
1624,used,5+ bedroom,121.0,individual,Vogošća,280500.0
1625,used,1.5 bedroom,49.0,agency,Brčko,49980.0
1626,used,1 bedroom,48.0,agency,Brčko,47124.0
1627,used,2 bedroom,65.0,agency,Brčko,82875.0
1628,used,2 bedroom,54.0,agency,Brčko,71604.0
1629,used,1.5 bedroom,48.0,agency,Brčko,79050.0
1630,used,studio,29.0,agency,Brčko,36975.0
1631,used,1 bedroom,42.0,agency,Brčko,74970.0
1632,used,2 bedroom,58.0,agency,Brčko,82620.0
1633,used,2 bedroom,61.0,agency,Brčko,63750.0
1634,used,4 bedroom,99.0,agency,Sarajevo - Centar,229500.0
1635,not listed,1 bedroom,38.0,individual,Bihać,62730.0
1636,used,2 bedroom,63.0,individual,Bihać,94350.0
1637,used,1 bedroom,35.0,individual,Banja Luka,70380.0
1638,used,2 bedroom,55.0,individual,Istočno Sarajevo,81600.0
1639,not listed,3 bedroom,61.0,individual,Zenica,107100.0
1640,new,2 bedroom,69.0,agency,Živinice,89505.0
1641,not listed,2 bedroom,66.0,individual,Mostar,150450.0
1642,used,3 bedroom,87.0,agency,Prijedor,107100.0
1643,used,2 bedroom,50.11,individual,Bijeljina,66445.86
1644,used,3 bedroom,71.0,individual,Brod,66300.0
1645,used,2 bedroom,53.0,agency,Sarajevo - Centar,163200.0
1646,used,1 bedroom,30.85,agency,Prijedor,42840.0
1647,new,1 bedroom,45.0,agency,Banja Luka,79705.0
1648,used,2 bedroom,48.0,individual,Ilidža,86700.0
1649,used,3 bedroom,86.0,individual,Zenica,122400.0
1650,not listed,2 bedroom,56.0,agency,Sarajevo - Novo Sarajevo,115260.0
1651,used,1 bedroom,51.0,individual,Sarajevo - Novi Grad,159961.0
1652,not listed,3 bedroom,65.0,individual,Brčko,81090.0
1653,used,2 bedroom,45.0,agency,Banja Luka,88357.0
1654,not listed,1.5 bedroom,40.0,individual,Sarajevo - Centar,89250.0
1655,not listed,1 bedroom,37.0,agency,Banja Luka,82171.0
1656,used,3 bedroom,80.0,agency,Gradačac,87720.0
1657,not listed,2 bedroom,50.0,individual,Bihać,71400.0
1658,used,3 bedroom,66.81,agency,Tuzla,149206.0
1659,not listed,3 bedroom,55.0,individual,Mostar,107100.0
1660,used,2 bedroom,54.0,individual,Vogošća,99450.0
1661,used,3 bedroom,92.0,individual,Sarajevo - Novo Sarajevo,198900.0
1662,used,3 bedroom,95.0,individual,Sarajevo - Novo Sarajevo,211650.0
1663,not listed,3 bedroom,94.0,individual,Zenica,101490.0
1664,used,3 bedroom,60.0,individual,Modriča,58650.0
1665,not listed,2 bedroom,56.0,individual,Banja Luka,101490.0
1666,used,3 bedroom,68.0,agency,Tuzla,105060.0
1667,used,2 bedroom,100.0,individual,Banovići,35700.0
1668,used,studio,19.0,agency,Banja Luka,58650.0
1669,used,2 bedroom,54.6,agency,Zenica,83130.0
1670,used,2 bedroom,54.2,agency,Zenica,86190.0
1671,used,2 bedroom,53.0,individual,Sarajevo - Novi Grad,124950.0
1672,used,3 bedroom,140.0,individual,Vogošća,142800.0
1673,used,studio,28.95,agency,Tuzla,68143.0
1674,used,4 bedroom,142.0,agency,Sarajevo - Novo Sarajevo,153000.0
1675,not listed,2 bedroom,54.0,individual,Prijedor,91800.0
1676,used,1 bedroom,53.3,agency,Ljubuški,89709.0
1677,used,3 bedroom,106.12,agency,Ljubuški,216495.0
1678,used,4 bedroom,94.0,agency,Sarajevo - Centar,244800.0
1679,used,3 bedroom,114.0,agency,Sarajevo - Centar,201450.0
1680,used,4 bedroom,94.0,agency,Sarajevo - Novi Grad,252450.0
1681,used,2 bedroom,63.8,individual,Banja Luka,136680.0
1682,used,2 bedroom,52.0,agency,Ilidža,157590.0
1683,used,2 bedroom,53.0,agency,Sarajevo - Centar,127500.0
1684,used,4 bedroom,73.0,agency,Sarajevo - Centar,214200.0
1685,used,3 bedroom,87.0,agency,Sarajevo - Stari Grad,288150.0
1686,used,1 bedroom,39.0,agency,Prijedor,54570.0
1687,used,1 bedroom,45.0,agency,Prijedor,62730.0
1688,used,1 bedroom,29.5,agency,Prijedor,40672.0
1689,used,2 bedroom,64.0,agency,Prijedor,78030.0
1690,used,2 bedroom,59.0,agency,Prijedor,57120.0
1691,used,1 bedroom,40.0,agency,Prijedor,39270.0
1692,new,2 bedroom,140.0,agency,Tuzla,186143.0
1693,used,3 bedroom,64.0,individual,Vareš,36720.0
1694,new,3 bedroom,54.0,individual,Banja Luka,101898.0
1695,not listed,1 bedroom,49.0,individual,Banja Luka,117300.0
1696,not listed,2 bedroom,49.0,agency,Sarajevo - Novi Grad,151980.0
1697,used,4 bedroom,192.53,agency,Sarajevo - Novo Sarajevo,471313.0
1698,not listed,2 bedroom,62.5,individual,Sarajevo - Stari Grad,229500.0
1699,new,4 bedroom,93.0,individual,Istočna Ilidža,173400.0
1700,not listed,3 bedroom,68.0,individual,Sarajevo - Novo Sarajevo,135150.0
1701,used,3 bedroom,64.0,individual,Sarajevo - Novi Grad,127500.0
1702,used,4 bedroom,116.0,agency,Banja Luka,248472.0
1703,not listed,3 bedroom,62.0,individual,Banja Luka,99450.0
1704,used,2 bedroom,55.0,individual,Sarajevo - Novi Grad,122400.0
1705,not listed,2 bedroom,40.0,individual,Trnovo,110160.0
1706,used,1 bedroom,45.0,agency,Banja Luka,81600.0
1707,used,1 bedroom,35.0,individual,Bijeljina,44115.0
1708,used,1 bedroom,33.0,agency,Sarajevo - Novo Sarajevo,56100.0
1709,not listed,3 bedroom,65.0,individual,Sarajevo - Novi Grad,123420.0
1710,used,3 bedroom,83.0,individual,Šamac,48450.0
1711,not listed,4 bedroom,112.0,individual,Doboj,74256.0
1712,used,2 bedroom,58.0,agency,Mostar,97920.0
1713,used,2 bedroom,67.0,agency,Mostar,112200.0
1714,used,3 bedroom,102.0,agency,Mostar,208080.0
1715,not listed,3 bedroom,57.0,agency,Bijeljina,75480.0
1716,not listed,1 bedroom,74.0,individual,Sanski Most,71400.0
1717,used,1.5 bedroom,50.0,agency,Sarajevo - Novo Sarajevo,113730.0
1718,used,2 bedroom,38.02,agency,Banja Luka,58170.0
1719,used,3 bedroom,68.35,agency,Sarajevo - Centar,202179.0
1720,used,3 bedroom,100.0,agency,Tuzla,203490.0
1721,used,3 bedroom,68.0,agency,Sarajevo - Centar,147900.0
1722,used,2 bedroom,66.1,individual,Tuzla,127500.0
1723,used,3 bedroom,69.0,agency,Sarajevo - Novo Sarajevo,147390.0
1724,used,3 bedroom,78.0,agency,Banja Luka,156570.0
1725,not listed,2 bedroom,55.0,agency,Sarajevo - Novo Sarajevo,147900.0
1726,not listed,2 bedroom,59.0,agency,Sarajevo - Novi Grad,130050.0
1727,used,3 bedroom,62.0,individual,Sarajevo - Centar,150450.0
1728,not listed,3 bedroom,76.0,individual,Bijeljina,116280.0
1729,used,studio,21.0,agency,Prijedor,19380.0
1730,not listed,2 bedroom,58.0,agency,Sarajevo - Centar,117300.0
1731,new,2 bedroom,54.0,individual,Sarajevo - Stari Grad,126684.0
1732,not listed,1 bedroom,45.0,individual,Zenica,75480.0
1733,used,3 bedroom,80.0,individual,Sarajevo - Novi Grad,191250.0
1734,not listed,1.5 bedroom,45.0,agency,Gradiška,60823.0
1735,not listed,1 bedroom,35.0,agency,Gradiška,50228.0
1736,new,2 bedroom,42.0,agency,Banja Luka,58680.0
1737,not listed,3 bedroom,62.0,agency,Banja Luka,142290.0
1738,not listed,3 bedroom,63.0,agency,Banja Luka,143772.0
1739,new,3 bedroom,37.0,agency,Banja Luka,82171.0
1740,new,4 bedroom,80.0,individual,Istočno Sarajevo,170850.0
1741,new,3 bedroom,100.0,individual,Sarajevo - Novi Grad,484500.0
1742,not listed,2 bedroom,45.0,individual,Sarajevo - Novi Grad,120870.0
1743,used,1.5 bedroom,36.0,agency,Brčko,56100.0
1744,used,4 bedroom,80.0,agency,Brčko,89250.0
1745,used,3 bedroom,63.0,agency,Brčko,80325.0
1746,used,3 bedroom,68.0,agency,Brčko,61200.0
1747,used,3 bedroom,72.0,agency,Brčko,77367.0
1748,used,2 bedroom,58.0,agency,Brčko,60639.0
1749,used,3 bedroom,82.0,agency,Brčko,114750.0
1750,used,3 bedroom,86.0,agency,Ilidža,264108.0
1751,used,5+ bedroom,162.0,individual,Tuzla,201450.0
1752,used,3 bedroom,65.0,agency,Sarajevo - Centar,188700.0
1753,not listed,2 bedroom,45.0,individual,Sarajevo - Stari Grad,76500.0
1754,used,3 bedroom,98.0,agency,Sarajevo - Centar,323850.0
1755,used,2 bedroom,66.0,agency,Sarajevo - Stari Grad,171870.0
1756,used,1 bedroom,32.0,individual,Mostar,42330.0
1757,used,3 bedroom,64.0,agency,Sarajevo - Novi Grad,135150.0
1758,used,2 bedroom,61.0,individual,Gradiška,73950.0
1759,used,3 bedroom,79.0,individual,Hadžići,120870.0
1760,used,1.5 bedroom,50.0,individual,Ilidža,94350.0
1761,used,3 bedroom,60.0,individual,Višegrad,17850.0
1762,used,2 bedroom,53.0,individual,Sarajevo - Novi Grad,114750.0
1763,used,5+ bedroom,112.0,agency,Sarajevo - Novi Grad,199920.0
1764,used,3 bedroom,83.0,agency,Ilidža,175440.0
1765,used,studio,27.0,agency,Ilidža,73950.0
1766,not listed,3 bedroom,80.11,individual,Trebinje,145350.0
1767,not listed,1.5 bedroom,35.0,agency,Sarajevo - Centar,110611.0
1768,not listed,1.5 bedroom,39.0,agency,Sarajevo - Centar,111386.0
1769,used,3 bedroom,50.0,agency,Sarajevo - Centar,91800.0
1770,used,3 bedroom,90.0,agency,Banja Luka,140250.0
1771,used,3 bedroom,72.0,individual,Sarajevo - Novi Grad,160650.0
1772,used,2 bedroom,51.0,individual,Zenica,91290.0
1773,not listed,3 bedroom,76.0,individual,Banovići,81600.0
1774,not listed,4 bedroom,82.0,individual,Sarajevo - Stari Grad,163200.0
1775,not listed,2 bedroom,64.0,individual,Tuzla,122400.0
1776,used,4 bedroom,85.0,agency,Sarajevo - Novo Sarajevo,265200.0
1777,used,5+ bedroom,145.55,agency,Sarajevo - Novo Sarajevo,356306.0
1778,used,2 bedroom,56.0,agency,Sarajevo - Centar,126480.0
1779,not listed,1 bedroom,48.0,individual,Zenica,86700.0
1780,not listed,2 bedroom,34.0,agency,Banja Luka,70482.0
1781,used,3 bedroom,78.0,individual,Sarajevo - Centar,254490.0
1782,used,2 bedroom,65.0,agency,Sarajevo - Novo Sarajevo,217260.0
1783,not listed,studio,37.0,agency,Brčko,40800.0
1784,not listed,2 bedroom,61.0,agency,Brčko,61200.0
1785,used,3 bedroom,87.0,agency,Sarajevo - Stari Grad,288150.0
1786,used,studio,30.0,agency,Sarajevo - Novi Grad,107100.0
1787,not listed,1 bedroom,45.0,individual,Kupres,51000.0
1788,new,1 bedroom,43.0,agency,Istočno Sarajevo,57455.0
1789,used,3 bedroom,73.0,agency,Sarajevo - Centar,177939.0
1790,used,2 bedroom,61.0,agency,Bijeljina,71553.0
1791,used,3 bedroom,63.0,agency,Brčko,68085.0
1792,used,studio,33.0,agency,Brčko,24480.0
1793,used,1.5 bedroom,34.0,agency,Istočno Sarajevo,63750.0
1794,used,1 bedroom,36.0,individual,Sarajevo - Novi Grad,109650.0
1795,used,3 bedroom,60.0,agency,Sarajevo - Centar,117300.0
1796,used,3 bedroom,75.0,agency,Ilidža,237466.0
1797,not listed,2 bedroom,59.5,individual,Bijeljina,65280.0
1798,used,4 bedroom,122.0,individual,Travnik,188700.0
1799,used,1.5 bedroom,49.0,individual,Živinice,81600.0
1800,used,2 bedroom,72.0,agency,Zenica,121890.0
1801,used,3 bedroom,74.0,individual,Hadžići,105672.0
1802,not listed,2 bedroom,47.0,individual,Sarajevo - Centar,112200.0
1803,used,2 bedroom,55.0,individual,Tuzla,80070.0
1804,not listed,1.5 bedroom,54.0,agency,Ilidža,96764.0
1805,not listed,3 bedroom,118.0,agency,Sarajevo - Novi Grad,122400.0
1806,not listed,2 bedroom,47.0,individual,Banja Luka,117657.0
1807,not listed,3 bedroom,74.0,individual,Sarajevo - Novo Sarajevo,224400.0
1808,used,3 bedroom,94.0,individual,Doboj,119850.0
1809,not listed,1 bedroom,41.0,individual,Zenica,84150.0
1810,used,4 bedroom,76.0,agency,Sarajevo - Centar,193800.0
1811,used,2 bedroom,55.0,agency,Ilidža,182059.0
1812,used,2 bedroom,55.0,agency,Sarajevo - Centar,76500.0
1813,not listed,2 bedroom,53.0,individual,Tuzla,91902.0
1814,not listed,4 bedroom,87.0,individual,Sarajevo - Centar,214200.0
1815,used,2 bedroom,67.0,individual,Velika Kladuša,79050.0
1816,used,2 bedroom,62.0,individual,Vogošća,107100.0
1817,used,3 bedroom,67.0,individual,Vogošća,122400.0
1818,used,3 bedroom,61.0,agency,Bijeljina,77775.0
1819,used,3 bedroom,53.0,agency,Bijeljina,67575.0
1820,used,2 bedroom,46.23,agency,Bijeljina,63648.0
1821,not listed,3 bedroom,89.0,agency,Ilidža,86700.0
1822,not listed,1 bedroom,42.0,individual,Doboj,43860.0
1823,used,2 bedroom,62.0,agency,Sarajevo - Stari Grad,189720.0
1824,new,2 bedroom,64.0,individual,Čapljina,86190.0
1825,used,3 bedroom,73.0,agency,Sarajevo - Centar,228990.0
1826,used,2 bedroom,53.0,individual,Sarajevo - Novo Sarajevo,124950.0
1827,used,3 bedroom,65.0,agency,Sarajevo - Centar,137649.0
1828,used,3 bedroom,56.0,individual,Sarajevo - Novo Sarajevo,127500.0
1829,not listed,2 bedroom,32.0,individual,Istočno Sarajevo,56100.0
1830,used,2 bedroom,60.0,individual,Mostar,104550.0
1831,used,4 bedroom,120.0,agency,Sarajevo - Centar,336600.0
1832,not listed,2 bedroom,60.0,individual,Maglaj,94350.0
1833,not listed,3 bedroom,63.0,individual,Brčko,83538.0
1834,used,3 bedroom,96.0,agency,Banja Luka,220320.0
1835,not listed,studio,12.0,individual,Zenica,22440.0
1836,used,1 bedroom,28.0,agency,Sarajevo - Novo Sarajevo,60690.0
1837,used,1 bedroom,26.0,agency,Sarajevo - Novo Sarajevo,60690.0
1838,not listed,1.5 bedroom,32.0,individual,Sarajevo - Centar,89250.0
1839,not listed,3 bedroom,72.0,individual,Sarajevo - Centar,191250.0
1840,not listed,studio,30.0,agency,Trnovo,79050.0
1841,not listed,2 bedroom,58.0,agency,Sarajevo - Centar,163643.0
1842,used,1 bedroom,39.0,individual,Tuzla,79050.0
1843,used,5+ bedroom,109.0,individual,Sarajevo - Centar,336600.0
1844,not listed,studio,29.0,individual,Sarajevo - Centar,56100.0
1845,used,2 bedroom,59.0,individual,Banja Luka,105315.0
1846,used,studio,37.0,individual,Bratunac,22950.0
1847,used,3 bedroom,65.93,individual,Banja Luka,134130.0
1848,used,1 bedroom,52.0,individual,Mostar,96900.0
1849,used,1.5 bedroom,44.0,individual,Šamac,30294.0
1850,used,studio,27.0,individual,Zenica,53550.0
1851,used,3 bedroom,69.0,individual,Sarajevo - Novi Grad,132090.0
1852,used,studio,31.0,individual,Sarajevo - Novo Sarajevo,91800.0
1853,used,4 bedroom,94.0,agency,Sarajevo - Stari Grad,344250.0
1854,used,2 bedroom,64.0,individual,Sarajevo - Novi Grad,153000.0
1855,not listed,1 bedroom,45.0,individual,Bosansko Grahovo,15300.0
1856,used,1.5 bedroom,40.0,individual,Sarajevo - Novi Grad,112200.0
1857,not listed,2 bedroom,43.0,individual,Bijeljina,63750.0
1858,new,2 bedroom,37.0,individual,Istočno Sarajevo,61710.0
1859,used,2 bedroom,65.0,individual,Doboj,79560.0
1860,used,2 bedroom,55.0,individual,Sarajevo - Novo Sarajevo,94350.0
1861,used,3 bedroom,66.0,agency,Sarajevo - Centar,228990.0
1862,used,studio,27.0,individual,Istočno Sarajevo,53040.0
1863,used,4 bedroom,114.0,agency,Sarajevo - Centar,201450.0
1864,not listed,1 bedroom,42.99,individual,Doboj,59197.0
1865,not listed,2 bedroom,61.59,individual,Doboj,81668.0
1866,used,1.5 bedroom,52.0,agency,Brčko,79560.0
1867,used,2 bedroom,52.0,agency,Brčko,63750.0
1868,used,1.5 bedroom,36.0,agency,Brčko,52298.0
1869,used,1 bedroom,50.3,individual,Doboj Istok,63750.0
1870,used,2 bedroom,52.0,individual,Sarajevo - Novo Sarajevo,96900.0
1871,used,1.5 bedroom,48.0,individual,Tuzla,79050.0
1872,used,1 bedroom,53.47,agency,Ljubuški,90015.0
1873,used,1 bedroom,53.47,agency,Ljubuški,90015.0
1874,used,1 bedroom,53.3,agency,Ljubuški,89709.0
1875,used,3 bedroom,91.05,agency,Ljubuški,157896.0
1876,not listed,3 bedroom,63.0,agency,Banja Luka,115260.0
1877,not listed,2 bedroom,50.29,agency,Istočno Sarajevo,89760.0
1878,used,3 bedroom,64.78,agency,Istočno Sarajevo,94350.0
1879,not listed,4 bedroom,93.44,agency,Istočno Sarajevo,122247.0
1880,used,2 bedroom,71.0,agency,Istočno Sarajevo,145350.0
1881,not listed,2 bedroom,43.0,individual,Sarajevo - Novo Sarajevo,114750.0
1882,used,2 bedroom,60.0,individual,Vareš,23970.0
1883,used,3 bedroom,59.0,agency,Sarajevo - Novi Grad,119850.0
1884,used,2 bedroom,91.0,agency,Sarajevo - Novo Sarajevo,255255.0
1885,used,3 bedroom,55.0,agency,Ilidža,114750.0
1886,not listed,2 bedroom,50.0,individual,Banovići,53550.0
1887,used,3 bedroom,66.0,agency,Sarajevo - Centar,183600.0
1888,used,3 bedroom,120.0,individual,Ilidža,79560.0
1889,used,studio,27.0,individual,Ilidža,68850.0
1890,used,2 bedroom,60.0,individual,Sarajevo - Novo Sarajevo,135558.0
1891,used,2 bedroom,60.0,agency,Ilidža,219300.0
1892,used,2 bedroom,56.0,individual,Brčko,107100.0
1893,used,1 bedroom,32.25,agency,Bijeljina,36184.0
1894,used,2 bedroom,50.0,individual,Lukavac,71400.0
1895,used,2 bedroom,51.0,individual,Sarajevo - Centar,153000.0
1896,used,1 bedroom,26.0,agency,Sarajevo - Novo Sarajevo,60690.0
1897,used,2 bedroom,52.0,agency,Sarajevo - Novo Sarajevo,142749.0
1898,used,3 bedroom,73.39,agency,Sarajevo - Novo Sarajevo,135150.0
1899,used,3 bedroom,77.68,agency,Hadžići,116790.0
1900,used,3 bedroom,61.0,agency,Ilidža,145350.0
1901,used,3 bedroom,78.0,agency,Sarajevo - Novi Grad,127296.0
1902,used,studio,26.0,agency,Istočna Ilidža,56100.0
1903,used,1 bedroom,58.0,individual,Banja Luka,68850.0
1904,not listed,4 bedroom,100.0,individual,Zenica,173400.0
1905,used,3 bedroom,75.0,agency,Brčko,104550.0
1906,used,3 bedroom,73.0,agency,Brčko,94350.0
1907,used,2 bedroom,78.57,agency,Ljubuški,136170.0
1908,used,2 bedroom,78.57,agency,Ljubuški,136170.0
1909,used,3 bedroom,67.0,agency,Sarajevo - Novo Sarajevo,177990.0
1910,not listed,2 bedroom,55.0,individual,Brod,53550.0
1911,used,3 bedroom,88.0,agency,Sarajevo - Stari Grad,260100.0
1912,used,studio,28.0,agency,Banja Luka,45900.0
1913,used,2 bedroom,55.0,individual,Sarajevo - Novi Grad,168300.0
1914,used,2 bedroom,61.0,individual,Istočno Sarajevo,122349.0
1915,used,2 bedroom,58.0,individual,Sarajevo - Centar,214200.0
1916,used,2 bedroom,64.55,individual,Srebrenik,112200.0
1917,not listed,2 bedroom,37.0,agency,Ilidža,85680.0
1918,used,1.5 bedroom,42.0,agency,Sarajevo - Centar,127449.0
1919,not listed,1 bedroom,48.0,individual,Prijedor,63750.0
1920,not listed,2 bedroom,38.0,individual,Srebrenik,70380.0
1921,used,3 bedroom,72.0,individual,Sarajevo - Centar,153000.0
1922,used,2 bedroom,57.0,individual,Sarajevo - Novo Sarajevo,101745.0
1923,used,2 bedroom,63.42,agency,Bihać,96900.0
1924,used,2 bedroom,64.0,agency,Pale,40800.0
1925,not listed,1.5 bedroom,40.0,agency,Pale,56100.0
1926,not listed,2 bedroom,63.0,agency,Pale,38250.0
1927,not listed,3 bedroom,99.0,agency,Pale,79050.0
1928,not listed,2 bedroom,51.0,agency,Pale,53550.0
1929,used,4 bedroom,97.0,agency,Sarajevo - Centar,346800.0
1930,used,3 bedroom,64.0,individual,Brčko,99450.0
1931,used,4 bedroom,90.0,individual,Hadžići,163200.0
1932,used,studio,27.0,individual,Breza,26520.0
1933,used,1 bedroom,42.0,individual,Laktaši,55080.0
1934,used,2 bedroom,100.0,individual,Travnik,102000.0
1935,not listed,2 bedroom,45.0,agency,Banja Luka,101339.0
1936,used,2 bedroom,59.0,agency,Banja Luka,99297.0
1937,not listed,2 bedroom,42.0,individual,Zenica,86700.0
1938,used,2 bedroom,65.0,agency,Istočno Sarajevo,86700.0
1939,not listed,5+ bedroom,150.0,individual,Sarajevo - Centar,382500.0
1940,used,2 bedroom,61.0,individual,Mostar,117300.0
1941,not listed,4 bedroom,84.0,individual,Ilidža,183600.0
1942,new,2 bedroom,64.0,individual,Velika Kladuša,102000.0
1943,used,3 bedroom,78.0,agency,Sarajevo - Centar,201450.0
1944,used,3 bedroom,78.0,individual,Žepče,80580.0
1945,used,2 bedroom,36.0,individual,Sarajevo - Centar,81090.0
1946,not listed,1 bedroom,41.64,individual,Banja Luka,74970.0
1947,used,3 bedroom,87.0,individual,Banja Luka,163200.0
1948,used,1.5 bedroom,42.0,individual,Sarajevo - Novi Grad,73950.0
1949,used,3 bedroom,65.4,individual,Sarajevo - Centar,137700.0
1950,used,3 bedroom,67.0,individual,Vogošća,122400.0
1951,not listed,1.5 bedroom,60.0,individual,Šamac,32130.0
1952,used,1 bedroom,39.0,individual,Sarajevo - Novi Grad,10200.0
1953,not listed,1.5 bedroom,36.0,agency,Brčko,37230.0
1954,not listed,2 bedroom,45.0,agency,Brčko,50490.0
1955,not listed,3 bedroom,62.0,individual,Ilidža,129030.0
1956,used,4 bedroom,92.0,agency,Ilidža,137700.0
1957,used,2 bedroom,55.0,agency,Ilidža,68850.0
1958,not listed,3 bedroom,79.0,agency,Trnovo,201450.0
1959,not listed,1.5 bedroom,61.0,agency,Ilidža,109081.0
1960,not listed,3 bedroom,81.0,agency,Ilidža,145959.0
1961,not listed,studio,39.82,agency,Ilidža,71078.0
1962,not listed,2 bedroom,81.0,agency,Ilidža,204000.0
1963,not listed,2 bedroom,65.0,agency,Ilidža,116774.0
1964,used,3 bedroom,95.0,agency,Tuzla,91800.0
1965,used,3 bedroom,51.0,agency,Tuzla,98940.0
1966,not listed,3 bedroom,73.0,individual,Sarajevo - Novo Sarajevo,135150.0
1967,used,1 bedroom,34.0,agency,Sarajevo - Novi Grad,71400.0
1968,used,3 bedroom,77.0,agency,Sarajevo - Centar,229500.0
1969,used,3 bedroom,78.0,agency,Sarajevo - Novo Sarajevo,198900.0
1970,used,2 bedroom,60.0,individual,Vareš,61200.0
1971,used,3 bedroom,80.0,agency,Sarajevo - Centar,206550.0
1972,used,3 bedroom,70.0,agency,Sarajevo - Novo Sarajevo,163200.0
1973,used,2 bedroom,65.0,individual,Bihać,85680.0
1974,used,3 bedroom,63.48,agency,Čelinac,80937.0
1975,used,3 bedroom,52.52,agency,Banja Luka,117854.0
1976,used,2 bedroom,43.96,agency,Laktaši,65016.0
1977,used,3 bedroom,61.41,agency,Banja Luka,109616.0
1978,used,2 bedroom,40.64,agency,Laktaši,60106.0
1979,used,3 bedroom,59.79,agency,Banja Luka,106725.0
1980,used,2 bedroom,42.62,agency,Gradiška,47838.0
1981,used,3 bedroom,85.0,individual,Žepče,99450.0
1982,used,3 bedroom,54.0,individual,Sarajevo - Novi Grad,186150.0
1983,not listed,studio,32.0,individual,Zenica,61200.0
1984,used,studio,26.0,individual,Sarajevo - Centar,81600.0
1985,not listed,1.5 bedroom,40.0,individual,Han Pijesak,24990.0
1986,not listed,4 bedroom,108.0,individual,Banja Luka,198900.0
1987,used,3 bedroom,70.0,agency,Sarajevo - Novi Grad,167790.0
1988,used,4 bedroom,75.0,agency,Sarajevo - Novi Grad,178500.0
1989,used,3 bedroom,94.0,agency,Banja Luka,143820.0
1990,used,3 bedroom,96.0,agency,Banja Luka,146880.0
1991,not listed,2 bedroom,57.0,individual,Živinice,79050.0
1992,used,2 bedroom,70.0,agency,Trebinje,142800.0
